Simulation,Beta_flu,Beta_mrsa,Delta,Initial_infected_flu,Initial_infected_mrsa,Contact Number,Day,S,I_flu,I_mrsa,I_both,I_mrsa_R_flu,S_mrsa_R_flu
63,0.3,0.05,0.6,2,2,10,11,0,4,1,35,3,8
63,0.3,0.05,0.6,2,2,10,12,0,3,1,35,2,10
63,0.3,0.05,0.6,2,2,10,13,0,2,1,33,4,11
63,0.3,0.05,0.6,2,2,10,14,0,2,1,31,4,13
63,0.3,0.05,0.6,2,2,10,15,0,2,1,31,7,10
63,0.3,0.05,0.6,2,2,10,16,0,2,1,31,9,8
63,0.3,0.05,0.6,2,2,10,17,0,1,1,31,11,7
63,0.3,0.05,0.6,2,2,10,18,0,1,1,31,12,6
63,0.3,0.05,0.6,2,2,10,19,0,1,1,31,12,6
63,0.3,0.05,0.6,2,2,10,20,0,0,1,30,12,8
63,0.3,0.05,0.6,2,2,10,21,0,0,1,29,12,9
63,0.3,0.05,0.6,2,2,10,22,0,0,1,29,12,9
63,0.3,0.05,0.6,2,2,10,23,0,0,1,29,13,8
63,0.3,0.05,0.6,2,2,10,24,0,0,1,28,13,9
63,0.3,0.05,0.6,2,2,10,25,0,0,1,27,13,10
63,0.3,0.05,0.6,2,2,10,26,0,0,1,27,15,8
63,0.3,0.05,0.6,2,2,10,27,0,0,1,27,16,7
63,0.3,0.05,0.6,2,2,10,28,0,0,1,27,16,7
63,0.3,0.05,0.6,2,2,10,29,0,0,1,27,16,7
63,0.3,0.05,0.6,2,2,10,30,0,0,1,27,16,7
64,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
64,0.3,0.05,0.6,2,2,10,1,29,16,1,5,0,0
64,0.3,0.05,0.6,2,2,10,2,9,30,1,9,0,2
64,0.3,0.05,0.6,2,2,10,3,0,32,1,14,0,4
64,0.3,0.05,0.6,2,2,10,4,0,31,0,15,1,4
64,0.3,0.05,0.6,2,2,10,5,0,29,0,16,2,4
64,0.3,0.05,0.6,2,2,10,6,0,24,0,18,1,8
64,0.3,0.05,0.6,2,2,10,7,0,23,0,18,1,9
64,0.3,0.05,0.6,2,2,10,8,0,23,0,18,1,9
64,0.3,0.05,0.6,2,2,10,9,0,22,0,19,1,9
64,0.3,0.05,0.6,2,2,10,10,0,19,0,19,2,11
64,0.3,0.05,0.6,2,2,10,11,0,16,0,20,2,13
64,0.3,0.05,0.6,2,2,10,12,0,15,0,20,2,14
64,0.3,0.05,0.6,2,2,10,13,0,12,0,21,2,16
64,0.3,0.05,0.6,2,2,10,14,0,9,0,21,1,20
64,0.3,0.05,0.6,2,2,10,15,0,8,0,22,3,18
64,0.3,0.05,0.6,2,2,10,16,0,8,0,22,4,17
64,0.3,0.05,0.6,2,2,10,17,0,8,0,22,4,17
64,0.3,0.05,0.6,2,2,10,18,0,7,0,23,3,18
64,0.3,0.05,0.6,2,2,10,19,0,6,0,22,5,18
64,0.3,0.05,0.6,2,2,10,20,0,4,0,22,4,21
64,0.3,0.05,0.6,2,2,10,21,0,4,0,21,4,22
64,0.3,0.05,0.6,2,2,10,22,0,4,0,21,4,22
64,0.3,0.05,0.6,2,2,10,23,0,2,0,22,5,22
64,0.3,0.05,0.6,2,2,10,24,0,2,0,22,6,21
64,0.3,0.05,0.6,2,2,10,25,0,2,0,22,7,20
64,0.3,0.05,0.6,2,2,10,26,0,2,0,22,7,20
64,0.3,0.05,0.6,2,2,10,27,0,1,0,22,9,19
64,0.3,0.05,0.6,2,2,10,28,0,1,0,21,9,20
64,0.3,0.05,0.6,2,2,10,29,0,1,0,21,9,20
64,0.3,0.05,0.6,2,2,10,30,0,1,0,21,9,20
65,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
65,0.3,0.05,0.6,2,2,10,1,29,15,0,7,0,0
65,0.3,0.05,0.6,2,2,10,2,9,28,0,11,0,3
65,0.3,0.05,0.6,2,2,10,3,0,31,0,15,0,5
65,0.3,0.05,0.6,2,2,10,4,0,23,0,20,0,8
65,0.3,0.05,0.6,2,2,10,5,0,17,0,23,1,10
65,0.3,0.05,0.6,2,2,10,6,0,10,0,29,3,9
65,0.3,0.05,0.6,2,2,10,7,0,9,0,28,3,11
65,0.3,0.05,0.6,2,2,10,8,0,8,0,29,5,9
65,0.3,0.05,0.6,2,2,10,9,0,6,0,31,5,9
65,0.3,0.05,0.6,2,2,10,10,0,4,0,33,6,8
65,0.3,0.05,0.6,2,2,10,11,0,3,0,34,6,8
65,0.3,0.05,0.6,2,2,10,12,0,3,0,34,7,7
65,0.3,0.05,0.6,2,2,10,13,0,3,0,34,7,7
65,0.3,0.05,0.6,2,2,10,14,0,2,0,34,7,8
65,0.3,0.05,0.6,2,2,10,15,0,1,0,35,7,8
65,0.3,0.05,0.6,2,2,10,16,0,1,0,34,8,8
65,0.3,0.05,0.6,2,2,10,17,0,1,0,34,6,10
65,0.3,0.05,0.6,2,2,10,18,0,1,0,33,8,9
65,0.3,0.05,0.6,2,2,10,19,0,1,0,33,7,10
65,0.3,0.05,0.6,2,2,10,20,0,0,0,32,8,11
65,0.3,0.05,0.6,2,2,10,21,0,0,0,32,8,11
65,0.3,0.05,0.6,2,2,10,22,0,0,0,32,8,11
65,0.3,0.05,0.6,2,2,10,23,0,0,0,31,8,12
65,0.3,0.05,0.6,2,2,10,24,0,0,0,31,9,11
65,0.3,0.05,0.6,2,2,10,25,0,0,0,31,9,11
65,0.3,0.05,0.6,2,2,10,26,0,0,0,31,9,11
65,0.3,0.05,0.6,2,2,10,27,0,0,0,31,9,11
65,0.3,0.05,0.6,2,2,10,28,0,0,0,31,9,11
65,0.3,0.05,0.6,2,2,10,29,0,0,0,31,10,10
65,0.3,0.05,0.6,2,2,10,30,0,0,0,30,10,11
66,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
66,0.3,0.05,0.6,2,2,10,1,28,15,2,6,0,0
66,0.3,0.05,0.6,2,2,10,2,8,29,2,10,0,2
66,0.3,0.05,0.6,2,2,10,3,0,30,1,15,1,4
66,0.3,0.05,0.6,2,2,10,4,0,25,1,18,2,5
66,0.3,0.05,0.6,2,2,10,5,0,22,1,20,2,6
66,0.3,0.05,0.6,2,2,10,6,0,18,1,23,4,5
66,0.3,0.05,0.6,2,2,10,7,0,18,1,23,3,6
66,0.3,0.05,0.6,2,2,10,8,0,17,1,24,6,3
66,0.3,0.05,0.6,2,2,10,9,0,14,1,26,6,4
66,0.3,0.05,0.6,2,2,10,10,0,11,1,26,7,6
66,0.3,0.05,0.6,2,2,10,11,0,8,1,28,7,7
66,0.3,0.05,0.6,2,2,10,12,0,7,0,28,8,8
66,0.3,0.05,0.6,2,2,10,13,0,7,0,27,10,7
66,0.3,0.05,0.6,2,2,10,14,0,6,0,27,10,8
66,0.3,0.05,0.6,2,2,10,15,0,6,0,27,11,7
66,0.3,0.05,0.6,2,2,10,16,0,4,0,28,11,8
66,0.3,0.05,0.6,2,2,10,17,0,3,0,28,11,9
66,0.3,0.05,0.6,2,2,10,18,0,3,0,28,12,8
66,0.3,0.05,0.6,2,2,10,19,0,3,0,27,12,9
66,0.3,0.05,0.6,2,2,10,20,0,3,0,27,12,9
66,0.3,0.05,0.6,2,2,10,21,0,2,0,27,12,10
66,0.3,0.05,0.6,2,2,10,22,0,2,0,27,12,10
66,0.3,0.05,0.6,2,2,10,23,0,1,0,27,12,11
66,0.3,0.05,0.6,2,2,10,24,0,1,0,27,12,11
66,0.3,0.05,0.6,2,2,10,25,0,1,0,26,13,11
66,0.3,0.05,0.6,2,2,10,26,0,1,0,25,14,11
66,0.3,0.05,0.6,2,2,10,27,0,1,0,25,15,10
66,0.3,0.05,0.6,2,2,10,28,0,1,0,24,15,11
66,0.3,0.05,0.6,2,2,10,29,0,1,0,24,15,11
66,0.3,0.05,0.6,2,2,10,30,0,1,0,24,17,9
67,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
67,0.3,0.05,0.6,2,2,10,1,27,17,1,6,0,0
67,0.3,0.05,0.6,2,2,10,2,7,31,1,10,0,2
67,0.3,0.05,0.6,2,2,10,3,0,31,1,14,0,5
67,0.3,0.05,0.6,2,2,10,4,0,26,1,16,1,7
67,0.3,0.05,0.6,2,2,10,5,0,23,1,16,4,7
67,0.3,0.05,0.6,2,2,10,6,0,21,1,16,7,6
67,0.3,0.05,0.6,2,2,10,7,0,21,1,16,7,6
67,0.3,0.05,0.6,2,2,10,8,0,21,1,16,8,5
67,0.3,0.05,0.6,2,2,10,9,0,17,1,18,8,7
67,0.3,0.05,0.6,2,2,10,10,0,16,1,18,9,7
67,0.3,0.05,0.6,2,2,10,11,0,14,1,18,9,9
67,0.3,0.05,0.6,2,2,10,12,0,12,1,20,9,9
67,0.3,0.05,0.6,2,2,10,13,0,9,0,23,10,9
67,0.3,0.05,0.6,2,2,10,14,0,8,0,22,10,11
67,0.3,0.05,0.6,2,2,10,15,0,7,0,23,13,8
67,0.3,0.05,0.6,2,2,10,16,0,6,0,23,13,9
67,0.3,0.05,0.6,2,2,10,17,0,4,0,24,14,9
67,0.3,0.05,0.6,2,2,10,18,0,3,0,23,14,11
67,0.3,0.05,0.6,2,2,10,19,0,3,0,23,16,9
67,0.3,0.05,0.6,2,2,10,20,0,3,0,23,17,8
67,0.3,0.05,0.6,2,2,10,21,0,3,0,23,17,8
67,0.3,0.05,0.6,2,2,10,22,0,3,0,23,17,8
67,0.3,0.05,0.6,2,2,10,23,0,3,0,23,17,8
67,0.3,0.05,0.6,2,2,10,24,0,2,0,24,17,8
67,0.3,0.05,0.6,2,2,10,25,0,1,0,23,16,11
67,0.3,0.05,0.6,2,2,10,26,0,1,0,23,17,10
67,0.3,0.05,0.6,2,2,10,27,0,1,0,23,18,9
67,0.3,0.05,0.6,2,2,10,28,0,1,0,23,17,10
67,0.3,0.05,0.6,2,2,10,29,0,1,0,23,18,9
67,0.3,0.05,0.6,2,2,10,30,0,1,0,23,19,8
68,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
68,0.3,0.05,0.6,2,2,10,1,28,17,1,5,0,0
68,0.3,0.05,0.6,2,2,10,2,9,36,0,5,0,1
68,0.3,0.05,0.6,2,2,10,3,0,40,0,7,0,4
68,0.3,0.05,0.6,2,2,10,4,0,37,0,7,0,7
68,0.3,0.05,0.6,2,2,10,5,0,33,0,9,1,8
68,0.3,0.05,0.6,2,2,10,6,0,30,0,9,1,11
68,0.3,0.05,0.6,2,2,10,7,0,29,0,9,1,12
68,0.3,0.05,0.6,2,2,10,8,0,29,0,9,1,12
68,0.3,0.05,0.6,2,2,10,9,0,28,0,8,1,14
68,0.3,0.05,0.6,2,2,10,10,0,25,0,9,2,15
68,0.3,0.05,0.6,2,2,10,11,0,23,0,9,2,17
68,0.3,0.05,0.6,2,2,10,12,0,18,0,11,2,20
68,0.3,0.05,0.6,2,2,10,13,0,10,0,18,5,18
68,0.3,0.05,0.6,2,2,10,14,0,7,0,18,5,21
68,0.3,0.05,0.6,2,2,10,15,0,6,0,19,8,18
68,0.3,0.05,0.6,2,2,10,16,0,4,0,21,11,15
68,0.3,0.05,0.6,2,2,10,17,0,3,0,21,13,14
68,0.3,0.05,0.6,2,2,10,18,0,3,0,20,17,11
68,0.3,0.05,0.6,2,2,10,19,0,1,0,21,18,11
68,0.3,0.05,0.6,2,2,10,20,0,0,0,22,18,11
68,0.3,0.05,0.6,2,2,10,21,0,0,0,22,18,11
68,0.3,0.05,0.6,2,2,10,22,0,0,0,22,18,11
68,0.3,0.05,0.6,2,2,10,23,0,0,0,22,18,11
68,0.3,0.05,0.6,2,2,10,24,0,0,0,22,17,12
68,0.3,0.05,0.6,2,2,10,25,0,0,0,21,18,12
68,0.3,0.05,0.6,2,2,10,26,0,0,0,21,19,11
68,0.3,0.05,0.6,2,2,10,27,0,0,0,20,19,12
68,0.3,0.05,0.6,2,2,10,28,0,0,0,20,17,14
68,0.3,0.05,0.6,2,2,10,29,0,0,0,20,20,11
68,0.3,0.05,0.6,2,2,10,30,0,0,0,20,20,11
69,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
69,0.3,0.05,0.6,2,2,10,1,29,15,1,6,0,0
69,0.3,0.05,0.6,2,2,10,2,9,30,1,10,0,1
69,0.3,0.05,0.6,2,2,10,3,0,32,1,13,0,5
69,0.3,0.05,0.6,2,2,10,4,0,24,1,17,0,9
69,0.3,0.05,0.6,2,2,10,5,0,19,1,21,1,9
69,0.3,0.05,0.6,2,2,10,6,0,13,1,27,4,6
69,0.3,0.05,0.6,2,2,10,7,0,12,1,27,4,7
69,0.3,0.05,0.6,2,2,10,8,0,9,1,30,5,6
69,0.3,0.05,0.6,2,2,10,9,0,7,1,31,5,7
69,0.3,0.05,0.6,2,2,10,10,0,5,1,33,6,6
69,0.3,0.05,0.6,2,2,10,11,0,5,1,32,6,7
69,0.3,0.05,0.6,2,2,10,12,0,5,1,31,8,6
69,0.3,0.05,0.6,2,2,10,13,0,4,0,33,8,6
69,0.3,0.05,0.6,2,2,10,14,0,4,0,32,8,7
69,0.3,0.05,0.6,2,2,10,15,0,3,0,33,8,7
69,0.3,0.05,0.6,2,2,10,16,0,2,0,33,10,6
69,0.3,0.05,0.6,2,2,10,17,0,1,0,33,9,8
69,0.3,0.05,0.6,2,2,10,18,0,1,0,32,9,9
69,0.3,0.05,0.6,2,2,10,19,0,1,0,31,11,8
69,0.3,0.05,0.6,2,2,10,20,0,1,0,29,11,10
69,0.3,0.05,0.6,2,2,10,21,0,1,0,29,11,10
69,0.3,0.05,0.6,2,2,10,22,0,1,0,29,14,7
69,0.3,0.05,0.6,2,2,10,23,0,1,0,28,15,7
69,0.3,0.05,0.6,2,2,10,24,0,1,0,25,15,10
69,0.3,0.05,0.6,2,2,10,25,0,1,0,25,16,9
69,0.3,0.05,0.6,2,2,10,26,0,1,0,25,14,11
69,0.3,0.05,0.6,2,2,10,27,0,1,0,24,17,9
69,0.3,0.05,0.6,2,2,10,28,0,1,0,24,16,10
69,0.3,0.05,0.6,2,2,10,29,0,1,0,24,16,10
69,0.3,0.05,0.6,2,2,10,30,0,1,0,23,17,10
70,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
70,0.3,0.05,0.6,2,2,10,1,29,13,2,7,0,0
70,0.3,0.05,0.6,2,2,10,2,9,25,2,13,0,2
70,0.3,0.05,0.6,2,2,10,3,0,29,1,15,1,5
70,0.3,0.05,0.6,2,2,10,4,0,27,1,15,4,4
70,0.3,0.05,0.6,2,2,10,5,0,25,1,15,4,6
70,0.3,0.05,0.6,2,2,10,6,0,19,0,19,4,9
70,0.3,0.05,0.6,2,2,10,7,0,17,0,19,4,11
70,0.3,0.05,0.6,2,2,10,8,0,16,0,20,7,8
70,0.3,0.05,0.6,2,2,10,9,0,9,0,25,8,9
70,0.3,0.05,0.6,2,2,10,10,0,6,0,26,8,11
70,0.3,0.05,0.6,2,2,10,11,0,5,0,22,10,14
70,0.3,0.05,0.6,2,2,10,12,0,4,0,23,12,12
70,0.3,0.05,0.6,2,2,10,13,0,3,0,24,13,11
70,0.3,0.05,0.6,2,2,10,14,0,2,0,24,13,12
70,0.3,0.05,0.6,2,2,10,15,0,1,0,25,14,11
70,0.3,0.05,0.6,2,2,10,16,0,0,0,26,14,11
70,0.3,0.05,0.6,2,2,10,17,0,0,0,25,15,11
70,0.3,0.05,0.6,2,2,10,18,0,0,0,25,14,12
70,0.3,0.05,0.6,2,2,10,19,0,0,0,25,15,11
70,0.3,0.05,0.6,2,2,10,20,0,0,0,25,15,11
70,0.3,0.05,0.6,2,2,10,21,0,0,0,24,14,13
70,0.3,0.05,0.6,2,2,10,22,0,0,0,24,15,12
70,0.3,0.05,0.6,2,2,10,23,0,0,0,24,16,11
70,0.3,0.05,0.6,2,2,10,24,0,0,0,23,15,13
70,0.3,0.05,0.6,2,2,10,25,0,0,0,22,14,15
70,0.3,0.05,0.6,2,2,10,26,0,0,0,22,14,15
70,0.3,0.05,0.6,2,2,10,27,0,0,0,21,14,16
70,0.3,0.05,0.6,2,2,10,28,0,0,0,19,14,18
70,0.3,0.05,0.6,2,2,10,29,0,0,0,19,14,18
70,0.3,0.05,0.6,2,2,10,30,0,0,0,18,16,17
71,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
71,0.3,0.05,0.6,2,2,10,1,28,15,1,7,0,0
71,0.3,0.05,0.6,2,2,10,2,8,28,1,13,0,1
71,0.3,0.05,0.6,2,2,10,3,0,32,1,16,0,2
71,0.3,0.05,0.6,2,2,10,4,0,26,1,20,0,4
71,0.3,0.05,0.6,2,2,10,5,0,21,1,23,0,6
71,0.3,0.05,0.6,2,2,10,6,0,14,0,29,2,6
71,0.3,0.05,0.6,2,2,10,7,0,14,0,29,2,6
71,0.3,0.05,0.6,2,2,10,8,0,11,0,32,3,5
71,0.3,0.05,0.6,2,2,10,9,0,6,0,34,3,8
71,0.3,0.05,0.6,2,2,10,10,0,3,0,34,5,9
71,0.3,0.05,0.6,2,2,10,11,0,3,0,33,6,9
71,0.3,0.05,0.6,2,2,10,12,0,3,0,33,8,7
71,0.3,0.05,0.6,2,2,10,13,0,3,0,33,9,6
71,0.3,0.05,0.6,2,2,10,14,0,2,0,33,8,8
71,0.3,0.05,0.6,2,2,10,15,0,2,0,33,9,7
71,0.3,0.05,0.6,2,2,10,16,0,2,0,32,10,7
71,0.3,0.05,0.6,2,2,10,17,0,2,0,31,10,8
71,0.3,0.05,0.6,2,2,10,18,0,1,0,31,9,10
71,0.3,0.05,0.6,2,2,10,19,0,1,0,31,9,10
71,0.3,0.05,0.6,2,2,10,20,0,1,0,31,9,10
71,0.3,0.05,0.6,2,2,10,21,0,1,0,31,9,10
71,0.3,0.05,0.6,2,2,10,22,0,1,0,31,10,9
71,0.3,0.05,0.6,2,2,10,23,0,1,0,31,10,9
71,0.3,0.05,0.6,2,2,10,24,0,1,0,30,12,8
71,0.3,0.05,0.6,2,2,10,25,0,1,0,30,12,8
71,0.3,0.05,0.6,2,2,10,26,0,1,0,30,12,8
71,0.3,0.05,0.6,2,2,10,27,0,1,0,30,14,6
71,0.3,0.05,0.6,2,2,10,28,0,0,0,30,13,8
71,0.3,0.05,0.6,2,2,10,29,0,0,0,30,13,8
71,0.3,0.05,0.6,2,2,10,30,0,0,0,29,12,10
72,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
72,0.3,0.05,0.6,2,2,10,1,27,15,2,7,0,0
72,0.3,0.05,0.6,2,2,10,2,7,30,2,11,0,1
72,0.3,0.05,0.6,2,2,10,3,0,30,0,18,1,2
72,0.3,0.05,0.6,2,2,10,4,0,24,0,24,1,2
72,0.3,0.05,0.6,2,2,10,5,0,21,0,26,1,3
72,0.3,0.05,0.6,2,2,10,6,0,16,0,31,2,2
72,0.3,0.05,0.6,2,2,10,7,0,16,0,29,2,4
72,0.3,0.05,0.6,2,2,10,8,0,15,0,30,2,4
72,0.3,0.05,0.6,2,2,10,9,0,13,0,31,4,3
72,0.3,0.05,0.6,2,2,10,10,0,11,0,33,4,3
72,0.3,0.05,0.6,2,2,10,11,0,11,0,33,4,3
72,0.3,0.05,0.6,2,2,10,12,0,11,0,32,4,4
72,0.3,0.05,0.6,2,2,10,13,0,10,0,33,4,4
72,0.3,0.05,0.6,2,2,10,14,0,10,0,33,4,4
72,0.3,0.05,0.6,2,2,10,15,0,8,0,35,4,4
72,0.3,0.05,0.6,2,2,10,16,0,6,0,35,4,6
72,0.3,0.05,0.6,2,2,10,17,0,6,0,35,5,5
72,0.3,0.05,0.6,2,2,10,18,0,5,0,35,5,6
72,0.3,0.05,0.6,2,2,10,19,0,4,0,35,4,8
72,0.3,0.05,0.6,2,2,10,20,0,4,0,35,4,8
72,0.3,0.05,0.6,2,2,10,21,0,3,0,35,4,9
72,0.3,0.05,0.6,2,2,10,22,0,3,0,35,4,9
72,0.3,0.05,0.6,2,2,10,23,0,2,0,31,5,13
72,0.3,0.05,0.6,2,2,10,24,0,2,0,31,8,10
72,0.3,0.05,0.6,2,2,10,25,0,2,0,31,8,10
72,0.3,0.05,0.6,2,2,10,26,0,2,0,30,7,12
72,0.3,0.05,0.6,2,2,10,27,0,2,0,29,8,12
72,0.3,0.05,0.6,2,2,10,28,0,1,0,29,8,13
72,0.3,0.05,0.6,2,2,10,29,0,1,0,29,9,12
72,0.3,0.05,0.6,2,2,10,30,0,1,0,28,9,13
73,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
73,0.3,0.05,0.6,2,2,10,1,27,15,2,7,0,0
73,0.3,0.05,0.6,2,2,10,2,7,27,2,13,0,2
73,0.3,0.05,0.6,2,2,10,3,0,28,1,18,0,4
73,0.3,0.05,0.6,2,2,10,4,0,24,1,21,0,5
73,0.3,0.05,0.6,2,2,10,5,0,18,1,25,0,7
73,0.3,0.05,0.6,2,2,10,6,0,10,1,29,2,9
73,0.3,0.05,0.6,2,2,10,7,1,10,0,29,2,9
73,0.3,0.05,0.6,2,2,10,8,0,11,0,29,4,7
73,0.3,0.05,0.6,2,2,10,9,0,7,0,32,4,8
73,0.3,0.05,0.6,2,2,10,10,0,4,0,35,6,6
73,0.3,0.05,0.6,2,2,10,11,0,4,0,35,6,6
73,0.3,0.05,0.6,2,2,10,12,0,4,0,34,6,7
73,0.3,0.05,0.6,2,2,10,13,0,3,0,34,7,7
73,0.3,0.05,0.6,2,2,10,14,0,3,0,34,7,7
73,0.3,0.05,0.6,2,2,10,15,0,2,0,35,8,6
73,0.3,0.05,0.6,2,2,10,16,0,2,0,35,7,7
73,0.3,0.05,0.6,2,2,10,17,0,1,0,34,7,9
73,0.3,0.05,0.6,2,2,10,18,0,0,0,33,6,12
73,0.3,0.05,0.6,2,2,10,19,0,0,0,33,7,11
73,0.3,0.05,0.6,2,2,10,20,0,0,0,33,7,11
73,0.3,0.05,0.6,2,2,10,21,0,0,0,33,7,11
73,0.3,0.05,0.6,2,2,10,22,0,0,0,33,7,11
73,0.3,0.05,0.6,2,2,10,23,0,0,0,32,7,12
73,0.3,0.05,0.6,2,2,10,24,0,0,0,32,9,10
73,0.3,0.05,0.6,2,2,10,25,0,0,0,30,9,12
73,0.3,0.05,0.6,2,2,10,26,0,0,0,29,11,11
73,0.3,0.05,0.6,2,2,10,27,0,0,0,29,11,11
73,0.3,0.05,0.6,2,2,10,28,0,0,0,29,10,12
73,0.3,0.05,0.6,2,2,10,29,0,0,0,29,11,11
73,0.3,0.05,0.6,2,2,10,30,0,0,0,28,12,11
74,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
74,0.3,0.05,0.6,2,2,10,1,28,16,1,6,0,0
74,0.3,0.05,0.6,2,2,10,2,8,30,1,10,0,2
74,0.3,0.05,0.6,2,2,10,3,0,31,1,15,0,4
74,0.3,0.05,0.6,2,2,10,4,0,26,0,19,0,6
74,0.3,0.05,0.6,2,2,10,5,0,22,0,19,0,10
74,0.3,0.05,0.6,2,2,10,6,0,17,0,23,2,9
74,0.3,0.05,0.6,2,2,10,7,0,16,0,23,2,10
74,0.3,0.05,0.6,2,2,10,8,0,14,0,25,2,10
74,0.3,0.05,0.6,2,2,10,9,0,12,0,26,5,8
74,0.3,0.05,0.6,2,2,10,10,0,10,0,27,6,8
74,0.3,0.05,0.6,2,2,10,11,0,9,0,28,7,7
74,0.3,0.05,0.6,2,2,10,12,0,5,0,30,7,9
74,0.3,0.05,0.6,2,2,10,13,0,5,0,30,8,8
74,0.3,0.05,0.6,2,2,10,14,0,4,0,30,8,9
74,0.3,0.05,0.6,2,2,10,15,0,3,0,31,9,8
74,0.3,0.05,0.6,2,2,10,16,0,3,0,31,10,7
74,0.3,0.05,0.6,2,2,10,17,0,2,0,31,9,9
74,0.3,0.05,0.6,2,2,10,18,0,2,0,31,11,7
74,0.3,0.05,0.6,2,2,10,19,0,2,0,31,10,8
74,0.3,0.05,0.6,2,2,10,20,0,2,0,31,11,7
74,0.3,0.05,0.6,2,2,10,21,0,1,0,28,10,12
74,0.3,0.05,0.6,2,2,10,22,0,1,0,28,11,11
74,0.3,0.05,0.6,2,2,10,23,0,1,0,28,12,10
74,0.3,0.05,0.6,2,2,10,24,0,1,0,28,12,10
74,0.3,0.05,0.6,2,2,10,25,0,1,0,28,14,8
74,0.3,0.05,0.6,2,2,10,26,0,1,0,28,13,9
74,0.3,0.05,0.6,2,2,10,27,0,1,0,28,13,9
74,0.3,0.05,0.6,2,2,10,28,0,1,0,28,13,9
74,0.3,0.05,0.6,2,2,10,29,0,1,0,28,13,9
74,0.3,0.05,0.6,2,2,10,30,0,1,0,28,14,8
75,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
75,0.3,0.05,0.6,2,2,10,1,27,14,2,8,0,0
75,0.3,0.05,0.6,2,2,10,2,7,25,2,13,0,4
75,0.3,0.05,0.6,2,2,10,3,0,24,1,17,1,8
75,0.3,0.05,0.6,2,2,10,4,0,20,1,19,1,10
75,0.3,0.05,0.6,2,2,10,5,0,19,1,18,3,10
75,0.3,0.05,0.6,2,2,10,6,0,14,1,21,7,8
75,0.3,0.05,0.6,2,2,10,7,0,12,1,21,7,10
75,0.3,0.05,0.6,2,2,10,8,0,11,1,22,7,10
75,0.3,0.05,0.6,2,2,10,9,0,9,1,23,8,10
75,0.3,0.05,0.6,2,2,10,10,0,8,1,23,9,10
75,0.3,0.05,0.6,2,2,10,11,0,7,1,24,12,7
75,0.3,0.05,0.6,2,2,10,12,0,8,0,24,12,7
75,0.3,0.05,0.6,2,2,10,13,0,7,0,24,13,7
75,0.3,0.05,0.6,2,2,10,14,0,7,0,23,13,8
75,0.3,0.05,0.6,2,2,10,15,0,5,0,25,13,8
75,0.3,0.05,0.6,2,2,10,16,0,5,0,24,12,10
75,0.3,0.05,0.6,2,2,10,17,0,4,0,23,12,12
75,0.3,0.05,0.6,2,2,10,18,0,4,0,23,13,11
75,0.3,0.05,0.6,2,2,10,19,0,4,0,23,13,11
75,0.3,0.05,0.6,2,2,10,20,0,4,0,21,12,14
75,0.3,0.05,0.6,2,2,10,21,0,4,0,21,12,14
75,0.3,0.05,0.6,2,2,10,22,0,4,0,21,13,13
75,0.3,0.05,0.6,2,2,10,23,0,3,0,22,13,13
75,0.3,0.05,0.6,2,2,10,24,0,3,0,22,14,12
75,0.3,0.05,0.6,2,2,10,25,0,3,0,22,14,12
75,0.3,0.05,0.6,2,2,10,26,0,3,0,22,15,11
75,0.3,0.05,0.6,2,2,10,27,0,2,0,23,16,10
75,0.3,0.05,0.6,2,2,10,28,0,1,0,23,16,11
75,0.3,0.05,0.6,2,2,10,29,0,1,0,23,17,10
75,0.3,0.05,0.6,2,2,10,30,0,1,0,23,17,10
76,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
76,0.3,0.05,0.6,2,2,10,1,26,20,2,3,0,0
76,0.3,0.05,0.6,2,2,10,2,6,32,2,6,0,5
76,0.3,0.05,0.6,2,2,10,3,0,29,1,12,1,8
76,0.3,0.05,0.6,2,2,10,4,0,25,1,15,1,9
76,0.3,0.05,0.6,2,2,10,5,0,21,1,19,1,9
76,0.3,0.05,0.6,2,2,10,6,0,19,0,20,1,11
76,0.3,0.05,0.6,2,2,10,7,0,19,0,20,1,11
76,0.3,0.05,0.6,2,2,10,8,0,15,0,24,2,10
76,0.3,0.05,0.6,2,2,10,9,0,10,0,27,5,9
76,0.3,0.05,0.6,2,2,10,10,0,7,0,27,6,11
76,0.3,0.05,0.6,2,2,10,11,0,3,0,30,7,11
76,0.3,0.05,0.6,2,2,10,12,0,2,0,30,8,11
76,0.3,0.05,0.6,2,2,10,13,0,0,0,32,9,10
76,0.3,0.05,0.6,2,2,10,14,0,0,0,31,9,11
76,0.3,0.05,0.6,2,2,10,15,0,0,0,31,10,10
